400.77,396.7,392.55,388.31,383.98,379.58,375.1,370.53,365.9,361.19,356.41,351.56,346.64,341.66,336.62,331.51,326.35,321.13,315.86,310.54,305.16,299.75,294.28,288.78,283.24,277.66,272.04,266.4,260.72,255.02,249.29,243.55,237.78,232,226.2,220.39,214.57,208.74,202.92,197.08,191.26,185.43,179.61,173.8,168,162.22,156.45,150.71,144.98,139.28,133.6,127.96,122.34,116.76,111.22,105.72,100.25,94.835,89.463,84.141,78.869,73.651,68.488,63.384,58.34,53.358,48.442,43.592,38.811,34.102,29.465,24.904,20.421,16.016,11.693,7.4533,3.2983
397.21,403.41,409.5,415.44,421.26,426.94,432.48,437.88,443.14,448.25,453.21,458.02,462.68,467.18,471.53,475.72,479.74,483.61,487.31,490.85,494.22,497.42,500.45,503.31,506,508.51,510.85,513.01,515,516.81,518.44,519.89,521.16,522.25,523.16,523.88,524.43,524.8,524.98,524.98,524.8,524.43,523.88,523.16,522.25,521.16,519.89,518.44,516.81,515,513.01,510.85,508.51,506,503.31,500.45,497.42,494.22,490.85,487.31,483.61,479.74,475.72,471.53,467.18,462.68,458.02,453.21,448.25,443.14,437.88,432.48,426.94,421.26,415.44,409.5,403.41
